Sentence:2,Дмитрий Любинский,ADJF,PER
Sentence:2,по,PREP,O
Sentence:2,итогам,NOUN,O
Sentence:2,встречи,NOUN,O
Sentence:2,уполномоченного,ADJF,O
Sentence:2,адвоката,NOUN,O
Sentence:2,дипмиссии,NOUN,O
Sentence:2,с,PREP,O
Sentence:2,представителями,NOUN,O
Sentence:2,прокуратуры,NOUN,O
Sentence:2,страны,NOUN,O
Sentence:2,передает,VERB,O
Sentence:2,ТАСС,NOUN,ORG
Sentence:2,Действует,VERB,O
Sentence:2,презумпция,NOUN,O
Sentence:2,невиновности,NOUN,O
Sentence:2,Каких-либо,ADJF,O
Sentence:2,ограничений,NOUN,O
Sentence:2,свободы,NOUN,O
Sentence:2,передвижения,NOUN,O
Sentence:2,для,PREP,O
Sentence:2,команды,NOUN,O
Sentence:2,нет,PRED,O
Sentence:2,добавили,VERB,O
Sentence:2,в,PREP,O
Sentence:2,посольстве,NOUN,O
Sentence:2,Международный,ADJF,O
Sentence:2,союз,NOUN,O
Sentence:2,биатлонистов,NOUN,O
Sentence:2,IBU,,O
Sentence:2,также,CONJ,O
Sentence:2,не,PRCL,O
Sentence:2,будет,VERB,O
Sentence:2,применять,INFN,O
Sentence:2,санкции,NOUN,O
Sentence:2,к,PREP,O
Sentence:2,российским,ADJF,O
Sentence:2,биатлонистам,NOUN,O
Sentence:2,Все,ADJF,O
Sentence:2,они,NPRO,O
Sentence:2,продолжат,VERB,O
Sentence:2,выступление,NOUN,O
Sentence:2,на,PREP,O
Sentence:2,Кубке,NOUN,O
Sentence:2,мира,NOUN,O
Sentence:2,Полиция,NOUN,O
Sentence:2,нагрянула,VERB,O
Sentence:2,в,PREP,O
Sentence:2,отель,NOUN,O
Sentence:2,сборной,ADJF,O
Sentence:2,России,NOUN,LOC
Sentence:2,в,PREP,O
Sentence:2,Хохфильцене,NOUN,LOC
Sentence:2,вечером,ADVB,O
Sentence:2,декабря,NOUN,O
Sentence:2,Как,CONJ,O
Sentence:2,написал,VERB,O
Sentence:2,биатлонист,NOUN,O
Sentence:2,Александр Логинов,NOUN,PER
Sentence:2,их,NPRO,O
Sentence:2,считают,VERB,O
Sentence:2,виновными,ADJF,O
Sentence:2,в,PREP,O
Sentence:2,махинациях,NOUN,O
Sentence:2,с,PREP,O
Sentence:2,переливанием,NOUN,O
Sentence:2,крови,NOUN,O
Sentence:2,Биатлонисту,NOUN,O
Sentence:2,Антону Шипулину,NOUN,PER
Sentence:2,также,CONJ,O
Sentence:2,попавшему,PRTF,O
Sentence:2,в,PREP,O
Sentence:2,список,NOUN,O
Sentence:2,полиция,NOUN,O
Sentence:2,нанесла,VERB,O
Sentence:2,отдельный,ADJF,O
Sentence:2,визит:,,O
Sentence:2,сейчас,ADVB,O
Sentence:2,он,NPRO,O
Sentence:2,тренируется,VERB,O
Sentence:2,отдельно,ADVB,O
Sentence:2,в,PREP,O
Sentence:2,австрийском,ADJF,O
Sentence:2,Обертиллахе,NOUN,LOC
Sentence:2,Обвинения,NOUN,O
Sentence:2,спортсмен,NOUN,O
Sentence:2,назвал,VERB,O
Sentence:2,бредом,NOUN,O
Sentence:2,а,CONJ,O
Sentence:2,также,CONJ,O
Sentence:2,указал,VERB,O
Sentence:2,на,PREP,O
Sentence:2,охоту,NOUN,O
Sentence:2,на,PREP,O
Sentence:2,ведьм,NOUN,O
Sentence:2,в,PREP,O
Sentence:2,мировом,ADJF,O
Sentence:2,биатлоне,NOUN,O
Sentence:2,В,PREP,O
Sentence:2,Австрии,NOUN,LOC
Sentence:2,прием,NOUN,O
Sentence:2,допинга,NOUN,O
Sentence:2,уголовное,ADJF,O
Sentence:2,преступление,NOUN,O
Sentence:2,Максимальное,ADJF,O
Sentence:2,наказание,NOUN,O
Sentence:2,за,PREP,O
Sentence:2,его,NPRO,O
Sentence:2,употребление,NOUN,O
Sentence:2,три,NUMR,O
Sentence:2,года,NOUN,O
Sentence:2,тюрьмы,NOUN,O
Sentence:3,Сотрудники,NOUN,O
Sentence:3,социальной,ADJF,O
Sentence:3,сети,NOUN,O
Sentence:3,Instagram,,ORG
Sentence:3,проанализировали,VERB,O
Sentence:3,поставленные,PRTF,O
Sentence:3,пользователями,NOUN,O
Sentence:3,смайлики,NOUN,O
Sentence:3,геолокации,NOUN,O
Sentence:3,и,CONJ,O
Sentence:3,хештеги,NOUN,O
Sentence:3,и,CONJ,O
Sentence:3,опубликовали,VERB,O
Sentence:3,итоги,NOUN,O
Sentence:3,года,NOUN,O
Sentence:3,Об,PREP,O
Sentence:3,этом,NPRO,O
Sentence:3,сообщается,VERB,O
Sentence:3,на,PREP,O
Sentence:3,официальном,ADJF,O
Sentence:3,сайте,NOUN,O
Sentence:3,Instagram,,ORG
Sentence:3,Таким,ADJF,O
Sentence:3,образом,NOUN,O
Sentence:3,самой,ADJF,O
Sentence:3,счастливой,ADJF,O
Sentence:3,геолокацией,NOUN,O
Sentence:3,Instagram,,ORG
Sentence:3,признал,VERB,O
Sentence:3,Диснейленд,NOUN,LOC
Sentence:3,в,PREP,O
Sentence:3,Токио,NOUN,LOC
Sentence:3,так,CONJ,O
Sentence:3,как,CONJ,O
Sentence:3,больше,COMP,O
Sentence:3,всего,ADVB,O
Sentence:3,счастливых,ADJF,O
Sentence:3,смайликов,NOUN,O
Sentence:3,в,PREP,O
Sentence:3,году,NOUN,O
Sentence:3,пользователи,NOUN,O
Sentence:3,ставили,VERB,O
Sentence:3,именно,PRCL,O
Sentence:3,под,PREP,O
Sentence:3,фотографиями,NOUN,O
Sentence:3,из,PREP,O
Sentence:3,японского,ADJF,O
Sentence:3,Диснейленда,NOUN,LOC
Sentence:3,Также,CONJ,O
Sentence:3,эксперты,NOUN,O
Sentence:3,назвали,VERB,O
Sentence:3,самый,ADJF,O
Sentence:3,популярный,ADJF,O
Sentence:3,фильтр,NOUN,O
Sentence:3,для,PREP,O
Sentence:3,лица:,,O
Sentence:3,им,NOUN,O
Sentence:3,стал,VERB,O
Sentence:3,фильтр,NOUN,O
Sentence:3,с,PREP,O
Sentence:3,сердечками,NOUN,O
Sentence:3,на,PREP,O
Sentence:3,глазах,NOUN,O
Sentence:3,А,CONJ,O
Sentence:3,например,CONJ,O
Sentence:3,самыми,ADJF,O
Sentence:3,часто,ADVB,O
Sentence:3,используемыми,PRTF,O
Sentence:3,хештегами,NOUN,O
Sentence:3,в,PREP,O
Sentence:3,году,NOUN,O
Sentence:3,были,VERB,O
Sentence:3,#metoo,,O
Sentence:3,#timesup,,O
Sentence:3,и,CONJ,O
Sentence:3,#marchforourlives,,O
Sentence:3,В,PREP,O
Sentence:3,ноябре,NOUN,O
Sentence:3,сотрудники,NOUN,O
Sentence:3,британской,ADJF,O
Sentence:3,ассоциации,NOUN,O
Sentence:3,потребителей,NOUN,O
Sentence:3,Which,,O
Sentence:3,составили,VERB,O
Sentence:3,рейтинг,NOUN,O
Sentence:3,самых,ADJF,O
Sentence:3,безопасных,ADJF,O
Sentence:3,стран,NOUN,O
Sentence:3,для,PREP,O
Sentence:3,путешествий,NOUN,O
Sentence:3,Специалисты,NOUN,O
Sentence:3,проанализировали,VERB,O
Sentence:3,самых,ADJF,O
Sentence:3,популярных,ADJF,O
Sentence:3,туристических,ADJF,O
Sentence:3,направлений,NOUN,O
Sentence:3,по,PREP,O
Sentence:3,четырем,NUMR,O
Sentence:3,критериям:,,O
Sentence:3,уровень,NOUN,O
Sentence:3,преступности,NOUN,O
Sentence:3,угроза,NOUN,O
Sentence:3,здоровью,NOUN,O
Sentence:3,вероятность,NOUN,O
Sentence:3,теракта,NOUN,O
Sentence:3,и,CONJ,O
Sentence:3,стихийных,ADJF,O
Sentence:3,бедствий,NOUN,O
Sentence:3,Самой,ADJF,O
Sentence:3,безопасной,ADJF,O
Sentence:3,страной,NOUN,O
Sentence:3,по,PREP,O
Sentence:3,всем,ADJF,O
Sentence:3,параметрам,NOUN,O
Sentence:3,стала,VERB,O
Sentence:3,Исландия,NOUN,LOC
Sentence:4,С,PREP,O
Sentence:4,начала,NOUN,O
Sentence:4,расследования,NOUN,O
Sentence:4,российского,ADJF,O
Sentence:4,вмешательства,NOUN,O
Sentence:4,в,PREP,O
Sentence:4,выборы,NOUN,O
Sentence:4,власти,NOUN,O
Sentence:4,США,NOUN,LOC
Sentence:4,потратили,VERB,O
Sentence:4,более,ADVB,O
Sentence:4,миллионов,NOUN,O
Sentence:4,долларов,NOUN,O
Sentence:4,Об,PREP,O
Sentence:4,этом,NPRO,O
Sentence:4,сообщает,VERB,O
Sentence:4,Associated Press,,ORG
Sentence:4,со,PREP,O
Sentence:4,ссылкой,NOUN,O
Sentence:4,на,PREP,O
Sentence:4,отчет,NOUN,O
Sentence:4,Министерства юстиции,NOUN,ORG
Sentence:4,США,NOUN,LOC
Sentence:4,В,PREP,O
Sentence:4,документе,NOUN,O
Sentence:4,содержатся,VERB,O
Sentence:4,данные,PRTF,O
Sentence:4,о,PREP,O
Sentence:4,расходах,NOUN,O
Sentence:4,на,PREP,O
Sentence:4,следствие,NOUN,O
Sentence:4,с,PREP,O
Sentence:4,апреля,NOUN,O
Sentence:4,по,PREP,O
Sentence:4,сентябрь,NOUN,O
Sentence:4,года,NOUN,O
Sentence:4,За,PREP,O
Sentence:4,эти,ADJF,O
Sentence:4,полгода,NOUN,O
Sentence:4,было,VERB,O
Sentence:4,потрачено,PRTS,O
Sentence:4,миллиона,NOUN,O
Sentence:4,долларов,NOUN,O
Sentence:4,из,PREP,O
Sentence:4,которых,ADJF,O
Sentence:4,почти,ADVB,O
Sentence:4,миллиона,NOUN,O
Sentence:4,долларов,NOUN,O
Sentence:4,ушли,VERB,O
Sentence:4,на,PREP,O
Sentence:4,зарплату,NOUN,O
Sentence:4,сотрудников,NOUN,O
Sentence:4,тысяч,NOUN,O
Sentence:4,на,PREP,O
Sentence:4,поездки,NOUN,O
Sentence:4,и,CONJ,O
Sentence:4,сопутствующие,ADJF,O
Sentence:4,расходы,NOUN,O
Sentence:4,Ранее,ADVB,O
Sentence:4,Минюст,NOUN,ORG
Sentence:4,США,NOUN,LOC
Sentence:4,уже,ADVB,O
Sentence:4,публиковал,VERB,O
Sentence:4,отчеты,NOUN,O
Sentence:4,о,PREP,O
Sentence:4,затратах,NOUN,O
Sentence:4,на,PREP,O
Sentence:4,дело,NOUN,O
Sentence:4,о,PREP,O
Sentence:4,российском,ADJF,O
Sentence:4,вмешательстве,NOUN,O
Sentence:4,за,PREP,O
Sentence:4,предыдущие,ADJF,O
Sentence:4,месяцы,NOUN,O
Sentence:4,декабря,NOUN,O
Sentence:4,расследование,NOUN,O
Sentence:4,спецпрокурора,NOUN,O
Sentence:4,Робера Мюллера,NOUN,PER
Sentence:4,показало,VERB,O
Sentence:4,что,CONJ,O
Sentence:4,по,PREP,O
Sentence:4,меньшей,ADJF,O
Sentence:4,мере,NOUN,O
Sentence:4,человек,NOUN,O
Sentence:4,из,PREP,O
Sentence:4,окружения,NOUN,O
Sentence:4,президента,NOUN,O
Sentence:4,США,NOUN,LOC
Sentence:4,Дональда Трампа,NOUN,PER
Sentence:4,контактировали,VERB,O
Sentence:4,с,PREP,O
Sentence:4,россиянами,NOUN,O
Sentence:4,во,PREP,O
Sentence:4,время,NOUN,O
Sentence:4,его,NPRO,O
Sentence:4,избирательной,ADJF,O
Sentence:4,кампании,NOUN,O
Sentence:4,и,CONJ,O
Sentence:4,последующего,ADJF,O
Sentence:4,переходного,ADJF,O
Sentence:4,периода,NOUN,O
Sentence:4,перед,PREP,O
Sentence:4,вступлением,NOUN,O
Sentence:4,в,PREP,O
Sentence:4,должность,NOUN,O
Sentence:4,главы,NOUN,O
Sentence:4,государства,NOUN,O
Sentence:4,Мюллер,NOUN,PER
Sentence:4,с,PREP,O
Sentence:4,года,NOUN,O
Sentence:4,ведет,VERB,O
Sentence:4,дело,NOUN,O
Sentence:4,о,PREP,O
Sentence:4,якобы,CONJ,O
Sentence:4,российском,ADJF,O
Sentence:4,вмешательстве,NOUN,O
Sentence:4,в,PREP,O
Sentence:4,американские,ADJF,O
Sentence:4,выборы,NOUN,O
Sentence:4,в,PREP,O
Sentence:4,-м,,O
Sentence:4,Перед,PREP,O
Sentence:4,ним,NPRO,O
Sentence:4,поставлена,PRTS,O
Sentence:4,задача,NOUN,O
Sentence:4,выяснить,INFN,O
Sentence:4,был,VERB,O
Sentence:4,ли,PRCL,O
Sentence:4,сговор,NOUN,O
Sentence:4,между,PREP,O
Sentence:4,штабом,NOUN,O
Sentence:4,Трампа,NOUN,PER
Sentence:4,и,CONJ,O
Sentence:4,Россией,NOUN,LOC
Sentence:4,Кремль,NOUN,LOC
Sentence:4,и,CONJ,O
Sentence:4,Белый дом,NOUN,LOC
Sentence:4,отвергают,VERB,O
Sentence:4,все,ADJF,O
Sentence:4,обвинения,NOUN,O
Sentence:4,Россию,NOUN,LOC
Sentence:4,неоднократно,ADVB,O
Sentence:4,обвиняли,VERB,O
Sentence:4,во,PREP,O
Sentence:4,вмешательстве,NOUN,O
Sentence:4,в,PREP,O
Sentence:4,выборы,NOUN,O
Sentence:4,президента,NOUN,O
Sentence:4,США,NOUN,LOC
Sentence:4,с,PREP,O
Sentence:4,помощью,NOUN,O
Sentence:4,хакеров,NOUN,O
Sentence:4,В,PREP,O
Sentence:4,июне,NOUN,O
Sentence:4,спецслужбы,NOUN,O
Sentence:4,выдвинули,VERB,O
Sentence:4,заочное,ADJF,O
Sentence:4,обвинение,NOUN,O
Sentence:4,российским,ADJF,O
Sentence:4,разведчикам,NOUN,O
Sentence:4,По,PREP,O
Sentence:4,данным,NOUN,O
Sentence:4,спецслужб,NOUN,O
Sentence:4,США,NOUN,LOC
Sentence:4,российская,ADJF,O
Sentence:4,разведка,NOUN,O
Sentence:4,использовала,VERB,O
Sentence:4,две,NUMR,O
Sentence:4,хакерские,ADJF,O
Sentence:4,группировки,NOUN,O
Sentence:4,для,PREP,O
Sentence:4,взлома,NOUN,O
Sentence:4,серверов,NOUN,O
Sentence:4,Демократической партии,NOUN,ORG
Sentence:5,Хакерская,ADJF,O
Sentence:5,группировка,NOUN,O
Sentence:5,Anonymous,,ORG
Sentence:5,опубликовала,VERB,O
Sentence:5,новые,NOUN,O
Sentence:5,документы,NOUN,O
Sentence:5,о,PREP,O
Sentence:5,деятельности,NOUN,O
Sentence:5,британского,ADJF,O
Sentence:5,аналитического,ADJF,O
Sentence:5,центра,NOUN,O
Sentence:5,Integrity Initiative,,ORG
Sentence:5,Из,PREP,O
Sentence:5,материалов,NOUN,O
Sentence:5,следует,VERB,O
Sentence:5,что,CONJ,O
Sentence:5,центр,NOUN,O
Sentence:5,получает,VERB,O
Sentence:5,финансирование,NOUN,O
Sentence:5,от,PREP,O
Sentence:5,некого,NPRO,O
Sentence:5,Института государственного управления,NOUN,ORG
Sentence:5,под,PREP,O
Sentence:5,руководством,NOUN,O
Sentence:5,Кристофера Доннелли,NOUN,PER
Sentence:5,Хакеры,NOUN,O
Sentence:5,выложили,VERB,O
Sentence:5,в,PREP,O
Sentence:5,открытый,ADJF,O
Sentence:5,доступ,NOUN,O
Sentence:5,его,NPRO,O
Sentence:5,паспорт,NOUN,O
Sentence:5,резюме,NOUN,O
Sentence:5,а,CONJ,O
Sentence:5,также,CONJ,O
Sentence:5,сведения,NOUN,O
Sentence:5,о,PREP,O
Sentence:5,его,NPRO,O
Sentence:5,связях,NOUN,O
Sentence:5,с,PREP,O
Sentence:5,Министерством обороны,NOUN,ORG
Sentence:5,Великобритании,NOUN,LOC
Sentence:5,Согласно,PREP,O
Sentence:5,документам,NOUN,O
Sentence:5,в,PREP,O
Sentence:5,году,NOUN,O
Sentence:5,Доннелли,NOUN,PER
Sentence:5,выдвинул,VERB,O
Sentence:5,ряд,NOUN,O
Sentence:5,предложений,NOUN,O
Sentence:5,британским,ADJF,O
Sentence:5,властям,NOUN,O
Sentence:5,в,PREP,O
Sentence:5,связи,NOUN,O
Sentence:5,с,PREP,O
Sentence:5,ситуацией,NOUN,O
Sentence:5,в,PREP,O
Sentence:5,Крыму,NOUN,LOC
Sentence:5,В,PREP,O
Sentence:5,частности,NOUN,O
Sentence:5,он,NPRO,O
Sentence:5,планировал,VERB,O
Sentence:5,заминировать,INFN,O
Sentence:5,Севастопольскую бухту,NOUN,LOC
Sentence:5,окружить,INFN,O
Sentence:5,полуостров,NOUN,O
Sentence:5,войсками,NOUN,O
Sentence:5,а,CONJ,O
Sentence:5,также,CONJ,O
Sentence:5,уничтожить,INFN,O
Sentence:5,оставшиеся,PRTF,O
Sentence:5,в,PREP,O
Sentence:5,Крыму,NOUN,LOC
Sentence:5,самолеты,NOUN,O
Sentence:5,в,PREP,O
Sentence:5,знак,NOUN,O
Sentence:5,серьезности,NOUN,O
Sentence:5,намерений,NOUN,O
Sentence:5,После,PREP,O
Sentence:5,публикации,NOUN,O
Sentence:5,заметки,NOUN,O
Sentence:5,часть,NOUN,O
Sentence:5,документов,NOUN,O
Sentence:5,на,PREP,O
Sentence:5,которые,ADJF,O
Sentence:5,члены,NOUN,O
Sentence:5,группировки,NOUN,O
Sentence:5,ссылаются,VERB,O
Sentence:5,в,PREP,O
Sentence:5,своем,ADJF,O
Sentence:5,расследовании,NOUN,O
Sentence:5,была,VERB,O
Sentence:5,удалена,PRTS,O
Sentence:5,Также,CONJ,O
Sentence:5,хакеры,NOUN,O
Sentence:5,утверждают,VERB,O
Sentence:5,что,CONJ,O
Sentence:5,Доннелли,NOUN,PER
Sentence:5,был,VERB,O
Sentence:5,инициатором,NOUN,O
Sentence:5,расследования,NOUN,O
Sentence:5,российского,ADJF,O
Sentence:5,вмешательства,NOUN,O
Sentence:5,в,PREP,O
Sentence:5,референдум,NOUN,O
Sentence:5,о,PREP,O
Sentence:5,независимости,NOUN,O
Sentence:5,в,PREP,O
Sentence:5,Каталонии,NOUN,LOC
Sentence:5,Он,NPRO,O
Sentence:5,пригласил,VERB,O
Sentence:5,членов,NOUN,O
Sentence:5,испанского,ADJF,O
Sentence:5,отделения,NOUN,O
Sentence:5,Integrity Initiative,,ORG
Sentence:5,в,PREP,O
Sentence:5,качестве,NOUN,O
Sentence:5,свидетелей,NOUN,O
Sentence:5,По,PREP,O
Sentence:5,данным,NOUN,O
Sentence:5,группировки,NOUN,O
Sentence:5,Доннелли,NOUN,PER
Sentence:5,получал,VERB,O
Sentence:5,деньги,NOUN,O
Sentence:5,на,PREP,O
Sentence:5,это,PRCL,O
Sentence:5,от,PREP,O
Sentence:5,Министерства иностранных дел,NOUN,ORG
Sentence:5,Великобритании,NOUN,LOC
Sentence:5,Британская,ADJF,O
Sentence:5,разведка,NOUN,O
Sentence:5,платила,VERB,O
Sentence:5,собственным,ADJF,O
Sentence:5,агентам,NOUN,O
Sentence:5,за,PREP,O
Sentence:5,фальшивые,ADJF,O
Sentence:5,доказательства,NOUN,O
Sentence:5,вмешательства,NOUN,O
Sentence:5,России,NOUN,LOC
Sentence:5,в,PREP,O
Sentence:5,каталонский,ADJF,O
Sentence:5,референдум,NOUN,O
Sentence:5,а,CONJ,O
Sentence:5,затем,ADVB,O
Sentence:5,приказала,VERB,O
Sentence:5,им,NOUN,O
Sentence:5,солгать,INFN,O
Sentence:5,в,PREP,O
Sentence:5,парламенте,NOUN,O
Sentence:5,с,PREP,O
Sentence:5,целью,NOUN,O
Sentence:5,убедить,INFN,O
Sentence:5,их,NPRO,O
Sentence:5,предпринять,INFN,O
Sentence:5,антироссийские,ADJF,O
Sentence:5,шаги,NOUN,O
Sentence:5,пишут,VERB,O
Sentence:5,хакеры,NOUN,O
Sentence:5,Члены,NOUN,O
Sentence:5,Anonymous,,ORG
Sentence:5,опубликовали,VERB,O
Sentence:5,только,PRCL,O
Sentence:5,часть,NOUN,O
Sentence:5,документов,NOUN,O
Sentence:5,связанных,ADJF,O
Sentence:5,с,PREP,O
Sentence:5,деятельностью,NOUN,O
Sentence:5,Кристофера Доннелли,NOUN,PER
Sentence:5,Если,CONJ,O
Sentence:5,расследование,NOUN,O
Sentence:5,Великобритании,NOUN,LOC
Sentence:5,в,PREP,O
Sentence:5,отношении,NOUN,O
Sentence:5,Integrity Initiative,,ORG
Sentence:5,не,PRCL,O
Sentence:5,даст,VERB,O
Sentence:5,результатов,NOUN,O
Sentence:5,они,NPRO,O
Sentence:5,пригрозили,VERB,O
Sentence:5,выложить,INFN,O
Sentence:5,новые,NOUN,O
Sentence:5,доказательства,NOUN,O
Sentence:5,того,ADJF,O
Sentence:5,что,CONJ,O
Sentence:5,Доннелли,NOUN,PER
Sentence:5,тесно,ADVB,O
Sentence:5,взаимодействует,VERB,O
Sentence:5,с,PREP,O
Sentence:5,британскими,ADJF,O
Sentence:5,спецслужбами,NOUN,O
Sentence:5,и,CONJ,O
Sentence:5,использует,VERB,O
Sentence:5,свое,ADJF,O
Sentence:5,положение,NOUN,O
Sentence:5,для,PREP,O
Sentence:5,влияния,NOUN,O
Sentence:5,на,PREP,O
Sentence:5,политику,NOUN,O
Sentence:5,страны,NOUN,O
Sentence:5,ноября,NOUN,O
Sentence:5,Anonymous,,ORG
Sentence:5,впервые,ADVB,O
Sentence:5,опубликовали,VERB,O
Sentence:5,документы,NOUN,O
Sentence:5,Integrity,,O
Sentence:5,Initiative,,O
Sentence:5,которые,ADJF,O
Sentence:5,содержат,VERB,O
Sentence:5,инструкции,NOUN,O
Sentence:5,по,PREP,O
Sentence:5,борьбе,NOUN,O
Sentence:5,с,PREP,O
Sentence:5,российской,ADJF,O
Sentence:5,пропагандой,NOUN,O
Sentence:5,и,CONJ,O
Sentence:5,примеры,NOUN,O
Sentence:5,дезинформации,NOUN,O
Sentence:5,со,PREP,O
Sentence:5,стороны,NOUN,O
Sentence:5,Москвы,NOUN,LOC
Sentence:5,Хакеры,NOUN,O
Sentence:5,утверждают,VERB,O
Sentence:5,что,CONJ,O
Sentence:5,этот,ADJF,O
Sentence:5,проект,NOUN,O
Sentence:5,финансируется,VERB,O
Sentence:5,правительством,NOUN,O
Sentence:5,Великобритании,NOUN,LOC
Sentence:5,и,CONJ,O
Sentence:5,работает,VERB,O
Sentence:5,сразу,ADVB,O
Sentence:5,в,PREP,O
Sentence:5,нескольких,NUMR,O
Sentence:5,странах,NOUN,O
Sentence:5,в,PREP,O
Sentence:5,том,ADJF,O
Sentence:5,числе,NOUN,O
Sentence:5,в,PREP,O
Sentence:5,Германии,NOUN,LOC
Sentence:5,Франции,NOUN,LOC
Sentence:5,Испании,NOUN,LOC
Sentence:6,Архиепископ,NOUN,O
Sentence:6,канонической,ADJF,O
Sentence:6,Украинской,ADJF,O
Sentence:6,православной,ADJF,O
Sentence:6,церкви,NOUN,O
Sentence:6,Московского,ADJF,O
Sentence:6,патриархата,NOUN,O
Sentence:6,УПЦ МП,NOUN,ORG
Sentence:6,Лонгин,NOUN,PER
Sentence:6,отказался,VERB,O
Sentence:6,участвовать,INFN,O
Sentence:6,в,PREP,O
Sentence:6,объединительном,ADJF,O
Sentence:6,соборе,NOUN,O
Sentence:6,по,PREP,O
Sentence:6,приглашению,NOUN,O
Sentence:6,Вселенского,ADJF,O
Sentence:6,патриарха,NOUN,O
Sentence:6,Варфоломея,NOUN,PER
Sentence:6,Он,NPRO,O
Sentence:6,назвал,VERB,O
Sentence:6,это,PRCL,O
Sentence:6,мероприятие,NOUN,O
Sentence:6,собором,NOUN,O
Sentence:6,нечестивых,ADJF,O
Sentence:6,и,CONJ,O
Sentence:6,сатанинским,ADJF,O
Sentence:6,сборищем,NOUN,O
Sentence:6,Об,PREP,O
Sentence:6,этом,NPRO,O
Sentence:6,говорится,VERB,O
Sentence:6,в,PREP,O
Sentence:6,его,NPRO,O
Sentence:6,письме,NOUN,O
Sentence:6,выдержки,NOUN,O
Sentence:6,из,PREP,O
Sentence:6,которого,ADJF,O
Sentence:6,публикует,VERB,O
Sentence:6,Страна,NOUN,ORG
Sentence:6,Священнослужитель,NOUN,O
Sentence:6,подчеркнул,VERB,O
Sentence:6,что,CONJ,O
Sentence:6,архиереи,NOUN,O
Sentence:6,УПЦ,,ORG
Sentence:6,МП,NOUN,O
Sentence:6,против,PREP,O
